record_id,date,city,season,temperature,feels_like_temperature,condition,humidity,pressure,wind_speed,cloud_cover,precipitation_probability,uv_index,visibility_km
3063,2062-09-26,London,Fall,6.1,3.7,Partly Cloudy,66,981,32,26,16,5,16
3064,2062-10-01,Paris,Summer,41.5,36.7,Partly Cloudy,62,994,44,22,8,6,23
3065,2062-10-06,Sydney,Summer,44.1,42.5,Partly Cloudy,60,1018,28,46,25,4,14
3066,2062-10-11,Singapore,Summer,50.0,52.1,Cloudy,84,1020,4,94,27,4,13
3067,2062-10-16,Sydney,Summer,27.6,26.2,Sunny,41,1016,27,11,8,10,26
3068,2062-10-21,Singapore,Summer,30.3,26.5,Cloudy,40,986,39,84,47,4,13
3069,2062-10-26,Sydney,Fall,11.7,11.7,Cloudy,61,999,16,65,49,3,9
3070,2062-10-31,Singapore,Winter,23.3,25.3,Sunny,86,1013,22,4,6,10,25
3071,2062-11-05,Sydney,Winter,11.5,6.7,Sunny,67,1014,44,8,9,11,18
3072,2062-11-10,Tokyo,Summer,36.5,39.4,Sunny,89,1013,8,19,5,8,26
3073,2062-11-15,Berlin,Fall,15.4,15.4,Cloudy,48,1001,1,81,34,4,6
3074,2062-11-20,Paris,Spring,18.7,16.5,Cloudy,85,1010,31,62,28,4,7
3075,2062-11-25,Mumbai,Spring,22.0,16.4,Partly Cloudy,43,1002,48,85,21,7,14
3076,2062-11-30,London,Fall,17.3,15.3,Cloudy,62,998,30,71,28,4,10
3077,2062-12-05,Dubai,Summer,26.4,26.4,Cloudy,39,983,6,97,22,3,9
3078,2062-12-10,New York,Winter,14.4,12.6,Rainy,93,1003,29,72,75,2,2
3079,2062-12-15,Mumbai,Fall,29.8,33.2,Partly Cloudy,93,999,2,70,17,4,29
3080,2062-12-20,New York,Spring,11.1,11.1,Partly Cloudy,91,1018,8,29,21,5,13
3081,2062-12-25,Paris,Spring,16.0,16.0,Partly Cloudy,72,1007,9,81,28,7,13
3082,2062-12-30,Mumbai,Spring,27.2,24.9,Rainy,88,1018,45,90,95,0,6
3083,2063-01-04,Sydney,Summer,49.6,45.4,Sunny,81,996,49,15,4,7,16
3084,2063-01-09,Sydney,Spring,21.1,15.9,Cloudy,48,998,46,84,41,2,12
3085,2063-01-14,Dubai,Fall,23.9,22.9,Sunny,50,1027,25,4,8,8,11
3086,2063-01-19,New York,Fall,14.0,14.0,Partly Cloudy,51,1014,0,28,26,6,19
3087,2063-01-24,London,Spring,22.8,21.0,Partly Cloudy,38,1011,29,46,13,7,14
3088,2063-01-29,Paris,Fall,17.1,13.7,Partly Cloudy,38,1026,37,21,22,5,26
3089,2063-02-03,Sydney,Spring,25.4,25.4,Partly Cloudy,56,1025,14,77,18,4,16
3090,2063-02-08,Berlin,Spring,3.7,2.9,Cloudy,46,1026,24,56,39,2,6
3091,2063-02-13,Tokyo,Winter,-2.5,-2.5,Cloudy,73,1025,5,82,22,2,10
3092,2063-02-18,Tokyo,Summer,34.9,35.5,Partly Cloudy,74,1018,17,34,8,6,19
3093,2063-02-23,Singapore,Summer,26.1,26.1,Cloudy,37,1014,0,87,52,1,13
3094,2063-02-28,London,Winter,4.4,4.4,Partly Cloudy,47,1009,2,59,22,5,14
3095,2063-03-05,Tokyo,Winter,14.3,14.3,Cloudy,62,996,16,69,55,3,7
3096,2063-03-10,Singapore,Summer,45.6,40.2,Partly Cloudy,30,1021,47,59,14,6,20
3097,2063-03-15,New York,Spring,15.6,15.6,Partly Cloudy,35,1026,7,57,8,7,19
3098,2063-03-20,Sydney,Spring,21.8,16.2,Sunny,70,1008,48,2,4,10,25
3099,2063-03-25,Sydney,Summer,42.3,40.6,Partly Cloudy,84,985,39,33,29,7,29
3100,2063-03-30,Berlin,Spring,6.8,6.8,Partly Cloudy,34,996,16,44,21,5,28
3101,2063-04-04,Mumbai,Winter,16.3,15.5,Partly Cloudy,88,996,24,49,12,5,10
3102,2063-04-09,Tokyo,Spring,15.1,11.1,Sunny,47,993,40,1,2,9,20
3103,2063-04-14,New York,Spring,17.6,17.6,Sunny,78,1003,11,14,8,7,24
3104,2063-04-19,Toronto,Fall,15.4,13.8,Partly Cloudy,94,1029,28,36,20,5,16
3105,2063-04-24,Tokyo,Fall,20.3,21.4,Sunny,83,1016,24,14,7,7,17
3106,2063-04-29,London,Fall,10.0,7.0,Partly Cloudy,90,1019,35,59,28,7,25
3107,2063-05-04,Mumbai,Spring,28.5,27.7,Cloudy,37,1018,24,95,34,1,6
3108,2063-05-09,Tokyo,Summer,22.0,20.4,Cloudy,32,1011,28,84,51,1,12
3109,2063-05-14,New York,Winter,5.8,5.8,Cloudy,54,1015,10,63,58,3,13
3110,2063-05-19,Tokyo,Spring,18.0,18.0,Rainy,84,1029,3,80,75,2,4
3111,2063-05-24,London,Summer,35.0,35.0,Cloudy,69,1016,13,97,47,3,5
3112,2063-05-29,Toronto,Spring,20.0,15.0,Cloudy,79,1027,45,95,25,3,8
3113,2063-06-03,Paris,Winter,-6.4,-9.8,Cloudy,62,993,37,51,25,4,11
3114,2063-06-08,Dubai,Spring,41.2,41.2,Partly Cloudy,47,1006,16,22,10,4,15
3115,2063-06-13,Toronto,Winter,6.8,6.8,Rainy,86,998,1,98,61,2,4
3116,2063-06-18,Singapore,Spring,22.8,22.8,Partly Cloudy,45,1010,7,36,13,4,15
3117,2063-06-23,Tokyo,Winter,14.5,11.5,Partly Cloudy,67,1025,35,40,12,4,19
3118,2063-06-28,Sydney,Spring,19.8,19.8,Cloudy,70,988,9,56,26,4,10
3119,2063-07-03,Berlin,Winter,-13.6,-13.6,Cloudy,36,1017,6,96,46,3,14
3120,2063-07-08,Sydney,Fall,15.2,12.2,Partly Cloudy,82,996,35,24,20,7,14
3121,2063-07-13,Toronto,Spring,7.9,7.9,Partly Cloudy,92,998,15,36,19,4,18
3122,2063-07-18,Sydney,Spring,17.3,17.3,Partly Cloudy,61,1023,13,39,13,6,16
3123,2063-07-23,New York,Summer,33.4,33.4,Cloudy,67,983,15,84,34,4,5
3124,2063-07-28,Sydney,Summer,33.1,32.3,Partly Cloudy,51,1027,24,45,6,4,21
3125,2063-08-02,Mumbai,Winter,22.3,18.3,Partly Cloudy,45,990,40,59,24,5,20
3126,2063-08-07,Paris,Spring,7.6,7.6,Rainy,81,1001,3,97,73,2,7
3127,2063-08-12,Tokyo,Winter,15.1,13.5,Sunny,58,983,28,18,9,11,20
3128,2063-08-17,Sydney,Fall,8.1,8.1,Cloudy,45,996,5,90,30,3,6
3129,2063-08-22,London,Summer,19.2,19.2,Sunny,46,987,0,8,2,11,11
3130,2063-08-27,Paris,Winter,2.8,-0.8,Cloudy,93,1025,38,68,21,3,9
3131,2063-09-01,Paris,Winter,5.0,5.0,Sunny,42,1013,0,4,1,8,23
3132,2063-09-06,Sydney,Summer,33.0,31.4,Rainy,85,990,39,88,73,1,6
3133,2063-09-11,Paris,Spring,15.7,15.7,Partly Cloudy,34,1010,2,25,28,6,19
3134,2063-09-16,Berlin,Winter,0.7,0.7,Sunny,41,990,0,18,4,11,19
3135,2063-09-21,Sydney,Summer,44.0,44.0,Partly Cloudy,70,1017,0,29,16,4,27
3136,2063-09-26,New York,Spring,16.8,13.2,Cloudy,32,1000,38,99,25,3,14
3137,2063-10-01,Toronto,Fall,0.5,0.5,Partly Cloudy,62,1025,20,47,12,5,29
3138,2063-10-06,Mumbai,Summer,49.5,46.1,Sunny,79,1009,44,15,6,10,18
3139,2063-10-11,Dubai,Winter,9.3,7.5,Cloudy,85,989,29,70,58,4,8
3140,2063-10-16,Singapore,Fall,22.4,20.2,Sunny,38,1005,31,17,6,9,26
3141,2063-10-21,Paris,Spring,23.2,22.2,Cloudy,79,1006,32,55,46,1,9
3142,2063-10-26,New York,Spring,12.4,7.0,Partly Cloudy,58,987,47,20,20,6,11
3143,2063-10-31,Tokyo,Summer,41.4,41.2,Partly Cloudy,68,1018,21,30,11,6,23
3144,2063-11-05,Tokyo,Summer,23.9,22.7,Sunny,74,987,29,0,7,8,10
3145,2063-11-10,Singapore,Summer,43.1,38.1,Sunny,46,987,45,2,0,8,16
3146,2063-11-15,Mumbai,Spring,30.7,33.0,Rainy,85,1013,3,94,92,0,5
3147,2063-11-20,Paris,Fall,21.1,21.5,Partly Cloudy,75,995,22,24,28,4,18
3148,2063-11-25,Berlin,Spring,8.4,3.8,Sunny,43,1020,43,7,1,9,12
3149,2063-11-30,Singapore,Winter,22.3,21.5,Cloudy,52,992,24,64,58,3,9
3150,2063-12-05,Mumbai,Spring,23.0,26.0,Partly Cloudy,90,1002,11,61,26,6,19
3151,2063-12-10,Paris,Winter,-2.8,-2.8,Sunny,52,991,16,6,0,10,19
3152,2063-12-15,New York,Fall,6.3,6.3,Sunny,56,1006,14,6,5,10,13
3153,2063-12-20,Toronto,Summer,20.4,22.3,Sunny,83,1001,9,7,8,11,26
3154,2063-12-25,Berlin,Summer,26.5,23.7,Sunny,39,1011,34,18,2,7,26
3155,2063-12-30,Dubai,Spring,30.7,29.1,Sunny,45,1028,28,16,6,7,28
3156,2064-01-04,Tokyo,Summer,23.9,23.9,Sunny,70,1006,11,10,3,7,15
3157,2064-01-09,London,Fall,19.6,19.6,Partly Cloudy,84,981,0,48,21,5,10
3158,2064-01-14,New York,Summer,33.9,36.9,Sunny,90,1024,0,10,6,9,23
3159,2064-01-19,Tokyo,Spring,24.1,25.3,Partly Cloudy,78,1012,9,40,20,4,22
3160,2064-01-24,Sydney,Fall,14.8,14.8,Cloudy,81,1005,17,61,39,4,7
3161,2064-01-29,London,Winter,5.9,0.7,Cloudy,31,1007,46,51,28,1,11
3162,2064-02-03,Tokyo,Spring,20.7,22.0,Partly Cloudy,79,998,1,65,25,7,11
3163,2064-02-08,Mumbai,Winter,15.6,10.0,Cloudy,72,1022,48,67,42,3,10
3164,2064-02-13,Berlin,Fall,14.9,14.9,Cloudy,37,984,7,91,26,2,11
3165,2064-02-18,Tokyo,Spring,21.7,24.2,Rainy,88,1012,21,96,90,1,5
3166,2064-02-23,Dubai,Spring,39.2,42.6,Partly Cloudy,94,999,21,74,23,4,21
3167,2064-02-28,Toronto,Fall,7.8,6.8,Cloudy,41,1009,25,66,30,1,6
3168,2064-03-04,Mumbai,Summer,42.1,41.1,Partly Cloudy,33,1024,25,39,12,7,20
3169,2064-03-09,New York,Spring,17.3,17.3,Sunny,70,987,8,4,0,7,25
3170,2064-03-14,New York,Spring,6.1,6.1,Cloudy,36,1017,20,84,55,2,9
3171,2064-03-19,New York,Winter,11.1,9.1,Partly Cloudy,59,996,30,21,8,4,26
3172,2064-03-24,New York,Summer,23.3,18.9,Partly Cloudy,35,1023,42,36,22,7,12
3173,2064-03-29,Toronto,Winter,0.0,0.0,Sunny,48,980,5,10,5,9,23
3174,2064-04-03,Tokyo,Winter,6.5,6.5,Partly Cloudy,39,982,13,43,21,5,25
3175,2064-04-08,Paris,Summer,24.3,21.9,Cloudy,45,1025,32,85,54,2,5
3176,2064-04-13,Tokyo,Summer,20.4,20.4,Cloudy,66,1005,6,52,47,3,7
3177,2064-04-18,Sydney,Fall,17.8,17.2,Partly Cloudy,61,1010,23,76,10,6,13
3178,2064-04-23,Berlin,Summer,30.7,31.6,Cloudy,76,987,8,60,53,2,9
3179,2064-04-28,London,Spring,13.8,13.8,Cloudy,72,1022,10,66,47,4,8
3180,2064-05-03,Paris,Summer,39.9,39.5,Sunny,65,1025,22,12,8,10,29
3181,2064-05-08,Paris,Fall,17.0,11.6,Cloudy,55,987,47,91,48,1,13
3182,2064-05-13,Tokyo,Fall,12.7,12.7,Sunny,39,1014,1,10,1,10,18
3183,2064-05-18,Paris,Fall,2.8,2.8,Sunny,60,1018,14,10,6,8,20
3184,2064-05-23,Singapore,Summer,35.2,32.4,Cloudy,58,1007,34,84,50,1,9
3185,2064-05-28,Singapore,Summer,35.8,32.8,Cloudy,34,983,35,84,52,4,9
3186,2064-06-02,Sydney,Winter,7.3,5.9,Sunny,30,995,27,6,4,9,11
3187,2064-06-07,London,Winter,-1.6,-5.2,Sunny,32,992,38,16,6,10,11
3188,2064-06-12,Dubai,Spring,41.5,36.9,Partly Cloudy,64,999,43,47,7,4,19
3189,2064-06-17,Toronto,Winter,-10.7,-10.7,Sunny,44,984,3,13,3,11,22
3190,2064-06-22,Tokyo,Spring,17.4,17.4,Cloudy,59,1016,9,62,24,1,9
3191,2064-06-27,Toronto,Fall,6.5,6.5,Partly Cloudy,72,999,5,63,7,6,20
3192,2064-07-02,Dubai,Winter,17.0,15.2,Rainy,89,1003,29,96,97,0,6
3193,2064-07-07,Tokyo,Summer,31.7,26.7,Partly Cloudy,69,1015,45,74,19,5,24
3194,2064-07-12,Tokyo,Winter,21.6,22.4,Rainy,94,1013,34,76,94,0,5
3195,2064-07-17,London,Spring,15.3,9.7,Partly Cloudy,58,1024,48,64,28,5,14
3196,2064-07-22,Toronto,Winter,-11.1,-15.5,Partly Cloudy,48,1027,42,33,27,6,29
3197,2064-07-27,Singapore,Fall,14.7,14.7,Sunny,32,1013,9,8,0,11,14
3198,2064-08-01,New York,Summer,27.0,24.8,Cloudy,65,998,31,76,21,4,11
3199,2064-08-06,Toronto,Spring,10.9,6.7,Partly Cloudy,72,996,41,36,8,4,19
3200,2064-08-11,Berlin,Summer,16.6,12.4,Partly Cloudy,44,984,41,29,25,5,11
3201,2064-08-16,Berlin,Summer,16.6,16.6,Partly Cloudy,70,1004,2,40,18,5,10
3202,2064-08-21,Tokyo,Spring,17.5,16.5,Partly Cloudy,65,997,25,44,18,7,29
3203,2064-08-26,New York,Summer,20.9,20.9,Partly Cloudy,62,1029,14,46,14,6,10
3204,2064-08-31,Mumbai,Summer,38.6,38.6,Sunny,34,987,16,6,3,8,13
3205,2064-09-05,Dubai,Winter,9.2,8.0,Sunny,43,1006,26,13,3,8,24
3206,2064-09-10,Sydney,Summer,30.2,31.1,Partly Cloudy,76,994,17,47,29,4,24
3207,2064-09-15,New York,Summer,30.0,32.0,Sunny,83,1024,18,5,3,7,15
3208,2064-09-20,Sydney,Summer,36.0,36.0,Partly Cloudy,33,992,11,33,24,4,15
3209,2064-09-25,Toronto,Summer,20.0,19.4,Partly Cloudy,38,995,23,79,24,4,10
3210,2064-09-30,Toronto,Spring,9.6,9.6,Rainy,82,1001,4,99,75,0,7
3211,2064-10-05,Sydney,Fall,22.6,24.8,Partly Cloudy,89,999,23,45,6,7,14
3212,2064-10-10,Dubai,Winter,13.2,12.0,Cloudy,75,992,26,58,27,2,10
3213,2064-10-15,New York,Summer,31.9,28.4,Cloudy,83,999,47,69,39,4,5
3214,2064-10-20,Mumbai,Summer,40.6,38.8,Sunny,66,981,29,7,4,8,16
3215,2064-10-25,Tokyo,Spring,15.6,15.6,Partly Cloudy,52,1014,14,23,12,4,13
3216,2064-10-30,London,Fall,6.6,1.4,Cloudy,56,1026,46,66,49,1,7
3217,2064-11-04,Toronto,Summer,31.0,30.6,Sunny,90,998,37,3,3,9,21
3218,2064-11-09,Berlin,Spring,19.2,14.6,Cloudy,80,1024,43,95,24,3,8
3219,2064-11-14,Dubai,Winter,21.9,20.6,Sunny,79,1016,33,0,4,10,18
3220,2064-11-19,London,Winter,9.9,8.7,Partly Cloudy,48,985,26,33,10,5,21
3221,2064-11-24,Mumbai,Summer,28.9,28.9,Sunny,30,993,19,8,6,8,14
3222,2064-11-29,Paris,Summer,36.8,32.8,Cloudy,69,983,40,62,38,4,12
3223,2064-12-04,Tokyo,Fall,20.5,18.3,Cloudy,61,1001,31,75,29,3,11
3224,2064-12-09,Toronto,Fall,12.4,12.4,Sunny,51,1018,3,9,2,7,28
3225,2064-12-14,Tokyo,Summer,38.3,38.3,Sunny,69,1015,4,9,8,7,22
3226,2064-12-19,London,Spring,15.2,15.2,Partly Cloudy,67,1013,7,49,21,7,10
3227,2064-12-24,Tokyo,Fall,16.8,16.6,Partly Cloudy,77,1006,21,43,14,5,20
3228,2064-12-29,Paris,Summer,40.1,38.0,Partly Cloudy,84,986,41,47,16,5,22
3229,2065-01-03,London,Fall,14.8,14.8,Rainy,84,982,6,86,83,1,3
3230,2065-01-08,Toronto,Summer,19.9,19.7,Sunny,80,1026,21,5,9,8,28
3231,2065-01-13,New York,Winter,0.0,-5.0,Rainy,89,1012,45,87,78,2,4
3232,2065-01-18,Berlin,Summer,22.5,20.7,Partly Cloudy,37,981,29,23,21,4,10
3233,2065-01-23,London,Winter,-2.2,-5.4,Partly Cloudy,38,1021,36,84,9,6,10
3234,2065-01-28,Singapore,Fall,26.6,26.6,Cloudy,31,995,15,94,27,4,12
3235,2065-02-02,Paris,Summer,44.3,47.0,Cloudy,88,1004,14,57,56,4,12
3236,2065-02-07,London,Fall,12.5,12.5,Cloudy,48,994,4,63,55,1,6
3237,2065-02-12,London,Winter,12.4,12.4,Cloudy,57,1003,2,93,44,1,12
3238,2065-02-17,Singapore,Summer,46.9,46.5,Cloudy,43,994,22,55,24,3,6
3239,2065-02-22,Toronto,Fall,13.0,13.0,Cloudy,53,1010,9,97,52,2,9
3240,2065-02-27,London,Winter,9.4,9.4,Cloudy,73,993,4,81,41,3,5
3241,2065-03-04,Berlin,Fall,20.7,22.6,Sunny,85,993,22,11,9,11,18
3242,2065-03-09,Tokyo,Spring,22.4,23.9,Partly Cloudy,80,985,14,34,29,5,29
3243,2065-03-14,Toronto,Winter,-9.3,-9.3,Cloudy,61,993,17,70,48,4,14
3244,2065-03-19,Berlin,Winter,6.5,5.7,Cloudy,79,996,24,88,49,1,6
3245,2065-03-24,Toronto,Winter,15.8,15.8,Sunny,70,997,7,5,2,10,26
3246,2065-03-29,Berlin,Summer,40.1,38.1,Cloudy,54,999,30,64,49,3,10
3247,2065-04-03,Paris,Summer,35.3,38.3,Cloudy,90,996,20,79,50,3,12
3248,2065-04-08,Berlin,Summer,18.3,18.3,Partly Cloudy,71,995,1,59,6,4,13
3249,2065-04-13,Sydney,Spring,27.3,30.7,Partly Cloudy,94,1019,21,67,14,4,10
3250,2065-04-18,Berlin,Spring,13.6,13.6,Partly Cloudy,65,1018,7,28,8,7,10
3251,2065-04-23,New York,Winter,6.4,6.0,Partly Cloudy,38,1011,22,37,5,5,27
3252,2065-04-28,New York,Spring,19.6,17.4,Cloudy,65,1023,31,91,36,4,9
3253,2065-05-03,Dubai,Fall,32.6,32.6,Partly Cloudy,67,988,7,21,15,6,25
3254,2065-05-08,Sydney,Winter,17.0,17.0,Sunny,62,1006,3,7,6,11,11
3255,2065-05-13,Sydney,Winter,13.4,11.6,Cloudy,71,1025,29,62,36,1,13
3256,2065-05-18,Tokyo,Fall,10.6,10.6,Rainy,90,1012,18,95,87,0,3
3257,2065-05-23,Sydney,Winter,13.3,12.9,Cloudy,75,989,22,96,36,1,9
3258,2065-05-28,Tokyo,Spring,12.9,12.9,Sunny,90,996,17,12,8,9,29
3259,2065-06-02,Dubai,Summer,50.0,48.4,Partly Cloudy,47,1028,28,26,14,5,26
3260,2065-06-07,Dubai,Fall,22.0,21.6,Sunny,44,1028,22,17,9,7,28
3261,2065-06-12,Paris,Spring,25.7,24.3,Sunny,77,1015,32,17,5,7,19
3262,2065-06-17,New York,Fall,16.3,11.1,Partly Cloudy,42,996,46,76,21,7,17
3263,2065-06-22,Berlin,Fall,-2.2,-2.2,Partly Cloudy,72,997,17,85,20,5,29
3264,2065-06-27,Berlin,Winter,1.1,-3.5,Cloudy,89,1002,43,61,58,3,13
3265,2065-07-02,Singapore,Winter,24.8,24.8,Sunny,86,1013,32,13,2,11,14
3266,2065-07-07,Singapore,Spring,32.9,32.9,Sunny,46,987,6,10,9,8,27
3267,2065-07-12,Mumbai,Fall,16.4,15.0,Partly Cloudy,79,992,27,85,8,7,17
3268,2065-07-17,Toronto,Winter,13.3,13.3,Cloudy,61,1002,0,99,39,3,8
3269,2065-07-22,Paris,Winter,4.9,1.3,Sunny,51,999,38,16,7,9,23
3270,2065-07-27,Mumbai,Fall,26.0,25.5,Partly Cloudy,84,1001,33,50,21,5,11
3271,2065-08-01,Mumbai,Spring,33.4,32.2,Rainy,86,1026,38,95,70,0,7
3272,2065-08-06,London,Spring,18.9,18.9,Sunny,42,1002,18,13,6,10,25
3273,2065-08-11,London,Fall,10.4,8.4,Cloudy,76,1020,30,56,52,2,5
3274,2065-08-16,Mumbai,Spring,29.0,32.2,Rainy,91,1014,12,92,90,0,2
3275,2065-08-21,Sydney,Winter,11.9,11.3,Sunny,83,982,23,5,6,8,22
3276,2065-08-26,Toronto,Fall,16.5,16.5,Partly Cloudy,58,1013,4,56,26,4,27
3277,2065-08-31,Paris,Winter,-0.2,-0.6,Sunny,51,1012,22,3,4,9,10
3278,2065-09-05,Mumbai,Summer,33.7,37.3,Sunny,94,1025,18,10,4,10,16
3279,2065-09-10,Berlin,Summer,21.2,21.2,Cloudy,58,996,0,73,20,1,8
3280,2065-09-15,Toronto,Spring,18.1,15.7,Cloudy,77,1024,32,91,25,2,14
3281,2065-09-20,London,Summer,25.4,19.6,Sunny,34,998,49,10,3,11,17
3282,2065-09-25,Berlin,Winter,0.2,-2.2,Cloudy,64,1009,32,98,49,1,7
3283,2065-09-30,London,Summer,23.3,21.8,Cloudy,75,1002,31,78,49,4,11
3284,2065-10-05,London,Winter,-5.3,-6.7,Sunny,64,994,27,7,0,7,16
3285,2065-10-10,Toronto,Spring,15.3,12.1,Cloudy,74,993,36,83,43,1,14
3286,2065-10-15,London,Spring,17.8,13.8,Cloudy,42,981,40,58,50,2,13
3287,2065-10-20,Dubai,Winter,23.1,23.1,Partly Cloudy,39,1018,11,20,17,5,25
3288,2065-10-25,New York,Summer,36.0,36.0,Cloudy,54,1028,8,64,23,3,8
3289,2065-10-30,Dubai,Spring,46.0,40.7,Cloudy,73,997,49,92,58,3,14
3290,2065-11-04,New York,Fall,11.7,11.7,Partly Cloudy,89,985,10,23,23,6,22
3291,2065-11-09,Singapore,Spring,32.8,31.3,Partly Cloudy,76,1011,32,29,28,5,10
3292,2065-11-14,Singapore,Summer,45.6,45.6,Cloudy,69,1000,18,98,26,1,11
3293,2065-11-19,London,Fall,-2.6,-6.8,Cloudy,36,1019,41,96,28,3,14
3294,2065-11-24,Paris,Summer,25.9,24.0,Partly Cloudy,75,1007,33,83,26,5,21
3295,2065-11-29,Paris,Winter,8.8,8.8,Cloudy,52,1006,6,56,21,2,10
3296,2065-12-04,New York,Fall,2.4,0.4,Cloudy,75,981,30,79,46,3,5
3297,2065-12-09,Berlin,Summer,18.0,18.0,Cloudy,42,1012,1,72,35,2,13
3298,2065-12-14,Toronto,Fall,8.9,8.9,Cloudy,50,995,18,94,24,1,14
3299,2065-12-19,London,Summer,18.5,15.1,Sunny,30,1018,37,16,3,8,17
3300,2065-12-24,Toronto,Fall,12.8,10.6,Partly Cloudy,48,1001,31,58,19,5,19
3301,2065-12-29,Dubai,Summer,50.0,52.8,Partly Cloudy,89,1022,9,30,7,7,13
3302,2066-01-03,Paris,Winter,11.9,7.9,Cloudy,62,1026,40,63,28,1,9
3303,2066-01-08,Sydney,Fall,16.7,16.7,Partly Cloudy,33,992,7,47,11,6,27
3304,2066-01-13,Dubai,Fall,29.0,28.0,Partly Cloudy,32,981,25,22,8,5,15
3305,2066-01-18,Dubai,Fall,27.1,27.0,Cloudy,81,993,29,69,44,1,14
3306,2066-01-23,New York,Fall,10.0,10.0,Partly Cloudy,57,1017,10,29,13,6,27
3307,2066-01-28,Tokyo,Winter,14.9,10.9,Cloudy,84,1020,40,54,47,1,12
3308,2066-02-02,Dubai,Fall,35.6,38.0,Sunny,86,1007,19,6,6,10,14
3309,2066-02-07,London,Spring,7.5,7.5,Cloudy,45,986,19,74,40,2,14
3310,2066-02-12,Mumbai,Winter,9.0,9.0,Cloudy,53,997,8,97,48,1,7
3311,2066-02-17,Mumbai,Spring,33.3,33.3,Sunny,70,1020,7,11,8,9,27
3312,2066-02-22,London,Fall,7.8,7.8,Partly Cloudy,76,1015,14,59,11,6,13
3313,2066-02-27,Tokyo,Summer,28.9,26.3,Partly Cloudy,60,1020,33,51,29,6,17
3314,2066-03-04,Tokyo,Spring,23.0,22.4,Partly Cloudy,59,1015,23,26,15,7,26
3315,2066-03-09,New York,Fall,17.1,14.7,Sunny,47,1023,32,11,2,11,19
3316,2066-03-14,Paris,Spring,15.8,11.8,Sunny,73,983,40,12,8,7,28
3317,2066-03-19,Toronto,Fall,7.6,3.6,Partly Cloudy,56,1009,40,71,5,6,10
3318,2066-03-24,Tokyo,Fall,25.1,20.3,Partly Cloudy,55,1003,44,79,25,6,11
3319,2066-03-29,Sydney,Fall,19.2,15.4,Cloudy,89,999,39,61,32,3,14
3320,2066-04-03,New York,Summer,23.3,22.1,Partly Cloudy,47,1025,26,28,6,7,20
3321,2066-04-08,Singapore,Spring,32.7,35.0,Partly Cloudy,85,1010,20,34,21,7,24
3322,2066-04-13,Berlin,Winter,3.2,3.2,Partly Cloudy,60,1003,4,59,23,5,10
3323,2066-04-18,Singapore,Winter,16.9,14.1,Partly Cloudy,88,986,34,28,27,5,18
3324,2066-04-23,New York,Winter,-5.6,-5.6,Partly Cloudy,31,1005,20,30,19,5,17
3325,2066-04-28,Dubai,Winter,26.5,26.5,Partly Cloudy,68,992,3,76,23,6,10
3326,2066-05-03,Toronto,Fall,14.7,9.1,Rainy,90,987,48,75,69,1,3
3327,2066-05-08,Berlin,Spring,12.2,6.8,Partly Cloudy,92,984,47,60,14,6,26
3328,2066-05-13,Singapore,Spring,15.0,15.0,Sunny,47,1023,15,1,8,7,27
3329,2066-05-18,Berlin,Summer,15.2,13.2,Partly Cloudy,46,992,30,32,23,6,25
3330,2066-05-23,Sydney,Spring,29.3,28.3,Cloudy,68,1008,25,71,30,3,6
3331,2066-05-28,Sydney,Spring,17.9,15.1,Cloudy,83,999,34,61,57,2,10
3332,2066-06-02,Sydney,Spring,27.8,27.8,Partly Cloudy,64,993,5,58,6,7,26
3333,2066-06-07,New York,Summer,27.0,24.6,Partly Cloudy,40,1011,32,39,28,7,13
3334,2066-06-12,Toronto,Winter,1.8,1.8,Partly Cloudy,90,1029,20,48,14,4,16
3335,2066-06-17,New York,Spring,20.5,21.0,Partly Cloudy,73,1006,15,31,19,7,18
3336,2066-06-22,Mumbai,Summer,40.5,35.3,Partly Cloudy,54,1004,46,37,9,7,12
3337,2066-06-27,Dubai,Summer,44.4,41.8,Cloudy,77,983,38,91,49,1,8
3338,2066-07-02,Dubai,Fall,31.6,29.0,Cloudy,61,1000,33,78,58,1,9
3339,2066-07-07,Sydney,Summer,36.8,32.6,Cloudy,33,997,41,86,54,2,9
3340,2066-07-12,Mumbai,Winter,9.5,9.5,Cloudy,67,1018,14,87,36,2,6
3341,2066-07-17,Tokyo,Spring,15.0,15.0,Sunny,92,994,5,12,1,8,26
3342,2066-07-22,Tokyo,Summer,39.9,40.8,Partly Cloudy,76,1017,1,84,20,5,16
3343,2066-07-27,Sydney,Winter,7.1,6.5,Cloudy,30,1027,23,53,40,4,9
3344,2066-08-01,Singapore,Summer,44.9,39.3,Partly Cloudy,32,1003,48,75,24,5,23
3345,2066-08-06,New York,Summer,23.8,25.6,Sunny,91,987,27,12,0,11,18
3346,2066-08-11,Sydney,Summer,28.5,32.0,Partly Cloudy,93,1007,0,38,18,5,25
3347,2066-08-16,Paris,Summer,17.0,17.0,Partly Cloudy,46,1000,0,22,20,4,28
3348,2066-08-21,Berlin,Summer,21.7,23.4,Rainy,91,995,27,91,68,1,2
3349,2066-08-26,Dubai,Winter,19.7,16.7,Sunny,64,995,35,13,0,11,17
3350,2066-08-31,Tokyo,Spring,11.9,11.9,Sunny,42,1014,19,16,7,8,27
3351,2066-09-05,London,Spring,12.1,6.7,Partly Cloudy,64,996,47,23,13,6,11
